,County,Station,YYYYMMDD,ToM,Daily Average,Validity,Date,Year,Month,Day,Day Number,Decimal Year
429,Λάρισσα,LAR,20080305,00:00,45,1,2008-03-05,2008,3,5,65,2008.1762295081967
430,Λάρισσα,LAR,20080306,00:00,51,1,2008-03-06,2008,3,6,66,2008.1789617486338
431,Λάρισσα,LAR,20080307,00:00,71,1,2008-03-07,2008,3,7,67,2008.181693989071
432,Λάρισσα,LAR,20080308,00:00,28,1,2008-03-08,2008,3,8,68,2008.1844262295083
433,Λάρισσα,LAR,20080309,00:00,28,1,2008-03-09,2008,3,9,69,2008.1871584699454
434,Λάρισσα,LAR,20080310,00:00,26,1,2008-03-10,2008,3,10,70,2008.1898907103825
435,Λάρισσα,LAR,20080311,00:00,20,1,2008-03-11,2008,3,11,71,2008.1926229508197
436,Λάρισσα,LAR,20080312,00:00,23,1,2008-03-12,2008,3,12,72,2008.1953551912568
437,Λάρισσα,LAR,20080313,00:00,27,1,2008-03-13,2008,3,13,73,2008.198087431694
438,Λάρισσα,LAR,20080314,00:00,23,1,2008-03-14,2008,3,14,74,2008.200819672131
439,Λάρισσα,LAR,20080315,00:00,39,1,2008-03-15,2008,3,15,75,2008.2035519125684
440,Λάρισσα,LAR,20080316,00:00,37,1,2008-03-16,2008,3,16,76,2008.2062841530055
441,Λάρισσα,LAR,20080317,00:00,43,1,2008-03-17,2008,3,17,77,2008.2090163934427
442,Λάρισσα,LAR,20080318,00:00,26,1,2008-03-18,2008,3,18,78,2008.2117486338798
443,Λάρισσα,LAR,20080319,00:00,27,1,2008-03-19,2008,3,19,79,2008.214480874317
444,Λάρισσα,LAR,20080320,00:00,23,1,2008-03-20,2008,3,20,80,2008.217213114754
445,Λάρισσα,LAR,20080321,00:00,31,1,2008-03-21,2008,3,21,81,2008.2199453551912
446,Λάρισσα,LAR,20080322,00:00,29,1,2008-03-22,2008,3,22,82,2008.2226775956285
447,Λάρισσα,LAR,20080323,00:00,54,1,2008-03-23,2008,3,23,83,2008.2254098360656
449,Λάρισσα,LAR,20080325,00:00,11,1,2008-03-25,2008,3,25,85,2008.23087431694
450,Λάρισσα,LAR,20080326,00:00,18,1,2008-03-26,2008,3,26,86,2008.233606557377
451,Λάρισσα,LAR,20080327,00:00,28,1,2008-03-27,2008,3,27,87,2008.2363387978141
452,Λάρισσα,LAR,20080328,00:00,31,1,2008-03-28,2008,3,28,88,2008.2390710382513
453,Λάρισσα,LAR,20080329,00:00,41,1,2008-03-29,2008,3,29,89,2008.2418032786886
454,Λάρισσα,LAR,20080330,00:00,39,1,2008-03-30,2008,3,30,90,2008.2445355191257
455,Λάρισσα,LAR,20080331,00:00,51,1,2008-03-31,2008,3,31,91,2008.2472677595629
457,Λάρισσα,LAR,20080402,00:00,46,1,2008-04-02,2008,4,2,93,2008.2527322404371
458,Λάρισσα,LAR,20080403,00:00,30,1,2008-04-03,2008,4,3,94,2008.2554644808743
459,Λάρισσα,LAR,20080404,00:00,27,1,2008-04-04,2008,4,4,95,2008.2581967213114
460,Λάρισσα,LAR,20080405,00:00,22,1,2008-04-05,2008,4,5,96,2008.2609289617487
461,Λάρισσα,LAR,20080406,00:00,13,1,2008-04-06,2008,4,6,97,2008.2636612021859
462,Λάρισσα,LAR,20080407,00:00,21,1,2008-04-07,2008,4,7,98,2008.266393442623
463,Λάρισσα,LAR,20080408,00:00,38,1,2008-04-08,2008,4,8,99,2008.26912568306
470,Λάρισσα,LAR,20080415,00:00,27,1,2008-04-15,2008,4,15,106,2008.2882513661202
471,Λάρισσα,LAR,20080416,00:00,19,1,2008-04-16,2008,4,16,107,2008.2909836065573
472,Λάρισσα,LAR,20080417,00:00,28,1,2008-04-17,2008,4,17,108,2008.2937158469945
473,Λάρισσα,LAR,20080418,00:00,41,1,2008-04-18,2008,4,18,109,2008.2964480874316
474,Λάρισσα,LAR,20080419,00:00,55,1,2008-04-19,2008,4,19,110,2008.299180327869
475,Λάρισσα,LAR,20080420,00:00,68,1,2008-04-20,2008,4,20,111,2008.301912568306
476,Λάρισσα,LAR,20080421,00:00,87,1,2008-04-21,2008,4,21,112,2008.3046448087432
477,Λάρισσα,LAR,20080422,00:00,95,1,2008-04-22,2008,4,22,113,2008.3073770491803
478,Λάρισσα,LAR,20080423,00:00,26,1,2008-04-23,2008,4,23,114,2008.3101092896175
479,Λάρισσα,LAR,20080424,00:00,29,1,2008-04-24,2008,4,24,115,2008.3128415300546
480,Λάρισσα,LAR,20080425,00:00,23,1,2008-04-25,2008,4,25,116,2008.3155737704917
481,Λάρισσα,LAR,20080426,00:00,21,1,2008-04-26,2008,4,26,117,2008.318306010929
482,Λάρισσα,LAR,20080427,00:00,26,1,2008-04-27,2008,4,27,118,2008.3210382513662
483,Λάρισσα,LAR,20080428,00:00,22,1,2008-04-28,2008,4,28,119,2008.3237704918033
484,Λάρισσα,LAR,20080429,00:00,25,1,2008-04-29,2008,4,29,120,2008.3265027322404
485,Λάρισσα,LAR,20080430,00:00,25,1,2008-04-30,2008,4,30,121,2008.3292349726776
486,Λάρισσα,LAR,20080501,00:00,32,1,2008-05-01,2008,5,1,122,2008.3319672131147
487,Λάρισσα,LAR,20080502,00:00,41,1,2008-05-02,2008,5,2,123,2008.3346994535518
488,Λάρισσα,LAR,20080503,00:00,37,1,2008-05-03,2008,5,3,124,2008.3374316939892
489,Λάρισσα,LAR,20080504,00:00,27,1,2008-05-04,2008,5,4,125,2008.3401639344263
490,Λάρισσα,LAR,20080505,00:00,35,1,2008-05-05,2008,5,5,126,2008.3428961748634
491,Λάρισσα,LAR,20080506,00:00,36,1,2008-05-06,2008,5,6,127,2008.3456284153006
492,Λάρισσα,LAR,20080507,00:00,23,1,2008-05-07,2008,5,7,128,2008.3483606557377
493,Λάρισσα,LAR,20080508,00:00,33,1,2008-05-08,2008,5,8,129,2008.3510928961748
494,Λάρισσα,LAR,20080509,00:00,38,1,2008-05-09,2008,5,9,130,2008.353825136612
495,Λάρισσα,LAR,20080510,00:00,28,1,2008-05-10,2008,5,10,131,2008.3565573770493
496,Λάρισσα,LAR,20080511,00:00,22,1,2008-05-11,2008,5,11,132,2008.3592896174864
497,Λάρισσα,LAR,20080512,00:00,31,1,2008-05-12,2008,5,12,133,2008.3620218579235
498,Λάρισσα,LAR,20080513,00:00,26,1,2008-05-13,2008,5,13,134,2008.3647540983607
499,Λάρισσα,LAR,20080514,00:00,32,1,2008-05-14,2008,5,14,135,2008.3674863387978
500,Λάρισσα,LAR,20080515,00:00,34,1,2008-05-15,2008,5,15,136,2008.370218579235
501,Λάρισσα,LAR,20080516,00:00,42,1,2008-05-16,2008,5,16,137,2008.372950819672
502,Λάρισσα,LAR,20080517,00:00,43,1,2008-05-17,2008,5,17,138,2008.3756830601094
537,Λάρισσα,LAR,20080621,00:00,43,1,2008-06-21,2008,6,21,173,2008.47131147541
538,Λάρισσα,LAR,20080622,00:00,39,1,2008-06-22,2008,6,22,174,2008.474043715847
539,Λάρισσα,LAR,20080623,00:00,47,1,2008-06-23,2008,6,23,175,2008.4767759562842
540,Λάρισσα,LAR,20080624,00:00,44,1,2008-06-24,2008,6,24,176,2008.4795081967213
541,Λάρισσα,LAR,20080625,00:00,66,1,2008-06-25,2008,6,25,177,2008.4822404371585
543,Λάρισσα,LAR,20080627,00:00,47,1,2008-06-27,2008,6,27,179,2008.4877049180327
544,Λάρισσα,LAR,20080628,00:00,49,1,2008-06-28,2008,6,28,180,2008.49043715847
545,Λάρισσα,LAR,20080629,00:00,43,1,2008-06-29,2008,6,29,181,2008.4931693989072
546,Λάρισσα,LAR,20080630,00:00,47,1,2008-06-30,2008,6,30,182,2008.4959016393443
547,Λάρισσα,LAR,20080701,00:00,45,1,2008-07-01,2008,7,1,183,2008.4986338797814
548,Λάρισσα,LAR,20080702,00:00,52,1,2008-07-02,2008,7,2,184,2008.5013661202186
549,Λάρισσα,LAR,20080703,00:00,52,1,2008-07-03,2008,7,3,185,2008.5040983606557
550,Λάρισσα,LAR,20080704,00:00,42,1,2008-07-04,2008,7,4,186,2008.5068306010928
551,Λάρισσα,LAR,20080705,00:00,32,1,2008-07-05,2008,7,5,187,2008.50956284153
552,Λάρισσα,LAR,20080706,00:00,30,1,2008-07-06,2008,7,6,188,2008.5122950819673
553,Λάρισσα,LAR,20080707,00:00,32,1,2008-07-07,2008,7,7,189,2008.5150273224044
554,Λάρισσα,LAR,20080708,00:00,58,1,2008-07-08,2008,7,8,190,2008.5177595628415
555,Λάρισσα,LAR,20080709,00:00,54,1,2008-07-09,2008,7,9,191,2008.5204918032787
556,Λάρισσα,LAR,20080710,00:00,28,1,2008-07-10,2008,7,10,192,2008.5232240437158
557,Λάρισσα,LAR,20080711,00:00,33,1,2008-07-11,2008,7,11,193,2008.525956284153
558,Λάρισσα,LAR,20080712,00:00,36,1,2008-07-12,2008,7,12,194,2008.52868852459
559,Λάρισσα,LAR,20080713,00:00,32,1,2008-07-13,2008,7,13,195,2008.5314207650274
560,Λάρισσα,LAR,20080714,00:00,36,1,2008-07-14,2008,7,14,196,2008.5341530054645
561,Λάρισσα,LAR,20080715,00:00,47,1,2008-07-15,2008,7,15,197,2008.5368852459017
562,Λάρισσα,LAR,20080716,00:00,40,1,2008-07-16,2008,7,16,198,2008.5396174863388
563,Λάρισσα,LAR,20080717,00:00,38,1,2008-07-17,2008,7,17,199,2008.542349726776
564,Λάρισσα,LAR,20080718,00:00,44,1,2008-07-18,2008,7,18,200,2008.545081967213
565,Λάρισσα,LAR,20080719,00:00,43,1,2008-07-19,2008,7,19,201,2008.5478142076502
566,Λάρισσα,LAR,20080720,00:00,47,1,2008-07-20,2008,7,20,202,2008.5505464480875
567,Λάρισσα,LAR,20080721,00:00,52,1,2008-07-21,2008,7,21,203,2008.5532786885246
568,Λάρισσα,LAR,20080722,00:00,61,1,2008-07-22,2008,7,22,204,2008.5560109289618
569,Λάρισσα,LAR,20080723,00:00,40,1,2008-07-23,2008,7,23,205,2008.558743169399
570,Λάρισσα,LAR,20080724,00:00,18,1,2008-07-24,2008,7,24,206,2008.561475409836
571,Λάρισσα,LAR,20080725,00:00,14,1,2008-07-25,2008,7,25,207,2008.5642076502731
572,Λάρισσα,LAR,20080726,00:00,15,1,2008-07-26,2008,7,26,208,2008.5669398907103
573,Λάρισσα,LAR,20080727,00:00,25,1,2008-07-27,2008,7,27,209,2008.5696721311476
574,Λάρισσα,LAR,20080728,00:00,29,1,2008-07-28,2008,7,28,210,2008.5724043715848
575,Λάρισσα,LAR,20080729,00:00,31,1,2008-07-29,2008,7,29,211,2008.5751366120219
576,Λάρισσα,LAR,20080730,00:00,36,1,2008-07-30,2008,7,30,212,2008.577868852459
577,Λάρισσα,LAR,20080731,00:00,36,1,2008-07-31,2008,7,31,213,2008.5806010928961
578,Λάρισσα,LAR,20080801,00:00,31,1,2008-08-01,2008,8,1,214,2008.5833333333333
579,Λάρισσα,LAR,20080802,00:00,30,1,2008-08-02,2008,8,2,215,2008.5860655737704
580,Λάρισσα,LAR,20080803,00:00,42,1,2008-08-03,2008,8,3,216,2008.5887978142077
581,Λάρισσα,LAR,20080804,00:00,47,1,2008-08-04,2008,8,4,217,2008.5915300546449
582,Λάρισσα,LAR,20080805,00:00,52,1,2008-08-05,2008,8,5,218,2008.594262295082
583,Λάρισσα,LAR,20080806,00:00,61,1,2008-08-06,2008,8,6,219,2008.5969945355191
584,Λάρισσα,LAR,20080807,00:00,41,1,2008-08-07,2008,8,7,220,2008.5997267759562
585,Λάρισσα,LAR,20080808,00:00,42,1,2008-08-08,2008,8,8,221,2008.6024590163934
586,Λάρισσα,LAR,20080809,00:00,38,1,2008-08-09,2008,8,9,222,2008.6051912568305
587,Λάρισσα,LAR,20080810,00:00,30,1,2008-08-10,2008,8,10,223,2008.6079234972678
588,Λάρισσα,LAR,20080811,00:00,28,1,2008-08-11,2008,8,11,224,2008.610655737705
589,Λάρισσα,LAR,20080812,00:00,33,1,2008-08-12,2008,8,12,225,2008.613387978142
590,Λάρισσα,LAR,20080813,00:00,40,1,2008-08-13,2008,8,13,226,2008.6161202185792
591,Λάρισσα,LAR,20080814,00:00,57,1,2008-08-14,2008,8,14,227,2008.6188524590164
592,Λάρισσα,LAR,20080815,00:00,49,1,2008-08-15,2008,8,15,228,2008.6215846994535
593,Λάρισσα,LAR,20080816,00:00,46,1,2008-08-16,2008,8,16,229,2008.6243169398906
594,Λάρισσα,LAR,20080817,00:00,44,1,2008-08-17,2008,8,17,230,2008.627049180328
595,Λάρισσα,LAR,20080818,00:00,57,1,2008-08-18,2008,8,18,231,2008.629781420765
596,Λάρισσα,LAR,20080819,00:00,45,1,2008-08-19,2008,8,19,232,2008.6325136612022
597,Λάρισσα,LAR,20080820,00:00,55,1,2008-08-20,2008,8,20,233,2008.6352459016393
598,Λάρισσα,LAR,20080821,00:00,53,1,2008-08-21,2008,8,21,234,2008.6379781420765
599,Λάρισσα,LAR,20080822,00:00,67,1,2008-08-22,2008,8,22,235,2008.6407103825136
600,Λάρισσα,LAR,20080823,00:00,68,1,2008-08-23,2008,8,23,236,2008.6434426229507
601,Λάρισσα,LAR,20080824,00:00,52,1,2008-08-24,2008,8,24,237,2008.646174863388
602,Λάρισσα,LAR,20080825,00:00,50,1,2008-08-25,2008,8,25,238,2008.6489071038252
603,Λάρισσα,LAR,20080826,00:00,59,1,2008-08-26,2008,8,26,239,2008.6516393442623
604,Λάρισσα,LAR,20080827,00:00,43,1,2008-08-27,2008,8,27,240,2008.6543715846994
605,Λάρισσα,LAR,20080828,00:00,37,1,2008-08-28,2008,8,28,241,2008.6571038251366
606,Λάρισσα,LAR,20080829,00:00,38,1,2008-08-29,2008,8,29,242,2008.6598360655737
607,Λάρισσα,LAR,20080830,00:00,41,1,2008-08-30,2008,8,30,243,2008.6625683060108
608,Λάρισσα,LAR,20080831,00:00,30,1,2008-08-31,2008,8,31,244,2008.6653005464482
609,Λάρισσα,LAR,20080901,00:00,34,1,2008-09-01,2008,9,1,245,2008.6680327868853
610,Λάρισσα,LAR,20080902,00:00,35,1,2008-09-02,2008,9,2,246,2008.6707650273224
611,Λάρισσα,LAR,20080903,00:00,39,1,2008-09-03,2008,9,3,247,2008.6734972677596
612,Λάρισσα,LAR,20080904,00:00,42,1,2008-09-04,2008,9,4,248,2008.6762295081967
613,Λάρισσα,LAR,20080905,00:00,48,1,2008-09-05,2008,9,5,249,2008.6789617486338
614,Λάρισσα,LAR,20080906,00:00,49,1,2008-09-06,2008,9,6,250,2008.681693989071
615,Λάρισσα,LAR,20080907,00:00,49,1,2008-09-07,2008,9,7,251,2008.6844262295083
616,Λάρισσα,LAR,20080908,00:00,60,1,2008-09-08,2008,9,8,252,2008.6871584699454
617,Λάρισσα,LAR,20080909,00:00,59,1,2008-09-09,2008,9,9,253,2008.6898907103825
618,Λάρισσα,LAR,20080910,00:00,55,1,2008-09-10,2008,9,10,254,2008.6926229508197
619,Λάρισσα,LAR,20080911,00:00,56,1,2008-09-11,2008,9,11,255,2008.6953551912568
622,Λάρισσα,LAR,20080914,00:00,82,1,2008-09-14,2008,9,14,258,2008.7035519125684
623,Λάρισσα,LAR,20080915,00:00,62,1,2008-09-15,2008,9,15,259,2008.7062841530055
624,Λάρισσα,LAR,20080916,00:00,36,1,2008-09-16,2008,9,16,260,2008.7090163934427
625,Λάρισσα,LAR,20080917,00:00,29,1,2008-09-17,2008,9,17,261,2008.7117486338798
627,Λάρισσα,LAR,20080919,00:00,29,1,2008-09-19,2008,9,19,263,2008.717213114754
628,Λάρισσα,LAR,20080920,00:00,37,1,2008-09-20,2008,9,20,264,2008.7199453551912
629,Λάρισσα,LAR,20080921,00:00,20,1,2008-09-21,2008,9,21,265,2008.7226775956285
630,Λάρισσα,LAR,20080922,00:00,35,1,2008-09-22,2008,9,22,266,2008.7254098360656
631,Λάρισσα,LAR,20080923,00:00,29,1,2008-09-23,2008,9,23,267,2008.7281420765028
632,Λάρισσα,LAR,20080924,00:00,27,1,2008-09-24,2008,9,24,268,2008.73087431694
633,Λάρισσα,LAR,20080925,00:00,19,1,2008-09-25,2008,9,25,269,2008.733606557377
634,Λάρισσα,LAR,20080926,00:00,21,1,2008-09-26,2008,9,26,270,2008.7363387978141
635,Λάρισσα,LAR,20080927,00:00,22,1,2008-09-27,2008,9,27,271,2008.7390710382513
636,Λάρισσα,LAR,20080928,00:00,18,1,2008-09-28,2008,9,28,272,2008.7418032786886
637,Λάρισσα,LAR,20080929,00:00,29,1,2008-09-29,2008,9,29,273,2008.7445355191257
638,Λάρισσα,LAR,20080930,00:00,33,1,2008-09-30,2008,9,30,274,2008.7472677595629
639,Λάρισσα,LAR,20081001,00:00,43,1,2008-10-01,2008,10,1,275,2008.75
640,Λάρισσα,LAR,20081002,00:00,36,1,2008-10-02,2008,10,2,276,2008.7527322404371
641,Λάρισσα,LAR,20081003,00:00,40,1,2008-10-03,2008,10,3,277,2008.7554644808743
642,Λάρισσα,LAR,20081004,00:00,33,1,2008-10-04,2008,10,4,278,2008.7581967213114
643,Λάρισσα,LAR,20081005,00:00,16,1,2008-10-05,2008,10,5,279,2008.7609289617487
644,Λάρισσα,LAR,20081006,00:00,17,1,2008-10-06,2008,10,6,280,2008.7636612021859
645,Λάρισσα,LAR,20081007,00:00,42,1,2008-10-07,2008,10,7,281,2008.766393442623
646,Λάρισσα,LAR,20081008,00:00,55,1,2008-10-08,2008,10,8,282,2008.76912568306
647,Λάρισσα,LAR,20081009,00:00,49,1,2008-10-09,2008,10,9,283,2008.7718579234972
648,Λάρισσα,LAR,20081010,00:00,50,1,2008-10-10,2008,10,10,284,2008.7745901639344
649,Λάρισσα,LAR,20081011,00:00,42,1,2008-10-11,2008,10,11,285,2008.7773224043715
650,Λάρισσα,LAR,20081012,00:00,49,1,2008-10-12,2008,10,12,286,2008.7800546448088
651,Λάρισσα,LAR,20081013,00:00,57,1,2008-10-13,2008,10,13,287,2008.782786885246
652,Λάρισσα,LAR,20081014,00:00,76,1,2008-10-14,2008,10,14,288,2008.785519125683
656,Λάρισσα,LAR,20081018,00:00,83,1,2008-10-18,2008,10,18,292,2008.7964480874316
657,Λάρισσα,LAR,20081019,00:00,46,1,2008-10-19,2008,10,19,293,2008.799180327869
658,Λάρισσα,LAR,20081020,00:00,55,1,2008-10-20,2008,10,20,294,2008.801912568306
659,Λάρισσα,LAR,20081021,00:00,66,1,2008-10-21,2008,10,21,295,2008.8046448087432
660,Λάρισσα,LAR,20081022,00:00,65,1,2008-10-22,2008,10,22,296,2008.8073770491803
661,Λάρισσα,LAR,20081023,00:00,62,1,2008-10-23,2008,10,23,297,2008.8101092896175
662,Λάρισσα,LAR,20081024,00:00,61,1,2008-10-24,2008,10,24,298,2008.8128415300546
663,Λάρισσα,LAR,20081025,00:00,60,1,2008-10-25,2008,10,25,299,2008.8155737704917
664,Λάρισσα,LAR,20081026,00:00,46,1,2008-10-26,2008,10,26,300,2008.818306010929
665,Λάρισσα,LAR,20081027,00:00,47,1,2008-10-27,2008,10,27,301,2008.8210382513662
666,Λάρισσα,LAR,20081028,00:00,37,1,2008-10-28,2008,10,28,302,2008.8237704918033
667,Λάρισσα,LAR,20081029,00:00,46,1,2008-10-29,2008,10,29,303,2008.8265027322404
668,Λάρισσα,LAR,20081030,00:00,60,1,2008-10-30,2008,10,30,304,2008.8292349726776
669,Λάρισσα,LAR,20081031,00:00,83,1,2008-10-31,2008,10,31,305,2008.8319672131147
670,Λάρισσα,LAR,20081101,00:00,65,1,2008-11-01,2008,11,1,306,2008.8346994535518
671,Λάρισσα,LAR,20081102,00:00,54,1,2008-11-02,2008,11,2,307,2008.8374316939892
672,Λάρισσα,LAR,20081103,00:00,57,1,2008-11-03,2008,11,3,308,2008.8401639344263
675,Λάρισσα,LAR,20081106,00:00,86,1,2008-11-06,2008,11,6,311,2008.8483606557377
676,Λάρισσα,LAR,20081107,00:00,66,1,2008-11-07,2008,11,7,312,2008.8510928961748
677,Λάρισσα,LAR,20081108,00:00,50,1,2008-11-08,2008,11,8,313,2008.853825136612
678,Λάρισσα,LAR,20081109,00:00,26,1,2008-11-09,2008,11,9,314,2008.8565573770493
679,Λάρισσα,LAR,20081110,00:00,45,1,2008-11-10,2008,11,10,315,2008.8592896174864
680,Λάρισσα,LAR,20081111,00:00,44,1,2008-11-11,2008,11,11,316,2008.8620218579235
681,Λάρισσα,LAR,20081112,00:00,52,1,2008-11-12,2008,11,12,317,2008.8647540983607
682,Λάρισσα,LAR,20081113,00:00,60,1,2008-11-13,2008,11,13,318,2008.8674863387978
683,Λάρισσα,LAR,20081114,00:00,61,1,2008-11-14,2008,11,14,319,2008.870218579235
684,Λάρισσα,LAR,20081115,00:00,63,1,2008-11-15,2008,11,15,320,2008.872950819672
685,Λάρισσα,LAR,20081116,00:00,41,1,2008-11-16,2008,11,16,321,2008.8756830601094
686,Λάρισσα,LAR,20081117,00:00,41,1,2008-11-17,2008,11,17,322,2008.8784153005465
687,Λάρισσα,LAR,20081118,00:00,21,1,2008-11-18,2008,11,18,323,2008.8811475409836
688,Λάρισσα,LAR,20081119,00:00,26,1,2008-11-19,2008,11,19,324,2008.8838797814208
689,Λάρισσα,LAR,20081120,00:00,47,1,2008-11-20,2008,11,20,325,2008.886612021858
690,Λάρισσα,LAR,20081121,00:00,32,1,2008-11-21,2008,11,21,326,2008.889344262295
691,Λάρισσα,LAR,20081122,00:00,20,1,2008-11-22,2008,11,22,327,2008.8920765027322
692,Λάρισσα,LAR,20081123,00:00,19,1,2008-11-23,2008,11,23,328,2008.8948087431695
693,Λάρισσα,LAR,20081124,00:00,25,1,2008-11-24,2008,11,24,329,2008.8975409836066
694,Λάρισσα,LAR,20081125,00:00,36,1,2008-11-25,2008,11,25,330,2008.9002732240438
695,Λάρισσα,LAR,20081126,00:00,50,1,2008-11-26,2008,11,26,331,2008.9030054644809
696,Λάρισσα,LAR,20081127,00:00,34,1,2008-11-27,2008,11,27,332,2008.905737704918
697,Λάρισσα,LAR,20081128,00:00,38,1,2008-11-28,2008,11,28,333,2008.9084699453551
698,Λάρισσα,LAR,20081129,00:00,36,1,2008-11-29,2008,11,29,334,2008.9112021857923
699,Λάρισσα,LAR,20081130,00:00,46,1,2008-11-30,2008,11,30,335,2008.9139344262296
700,Λάρισσα,LAR,20081201,00:00,54,1,2008-12-01,2008,12,1,337,2008.9193989071039
701,Λάρισσα,LAR,20081202,00:00,50,1,2008-12-02,2008,12,2,338,2008.922131147541
702,Λάρισσα,LAR,20081203,00:00,57,1,2008-12-03,2008,12,3,339,2008.9248633879781
703,Λάρισσα,LAR,20081204,00:00,49,1,2008-12-04,2008,12,4,340,2008.9275956284152
704,Λάρισσα,LAR,20081205,00:00,32,1,2008-12-05,2008,12,5,341,2008.9303278688524
705,Λάρισσα,LAR,20081206,00:00,52,1,2008-12-06,2008,12,6,342,2008.9330601092897
706,Λάρισσα,LAR,20081207,00:00,26,1,2008-12-07,2008,12,7,343,2008.9357923497269
707,Λάρισσα,LAR,20081208,00:00,34,1,2008-12-08,2008,12,8,344,2008.938524590164
708,Λάρισσα,LAR,20081209,00:00,39,1,2008-12-09,2008,12,9,345,2008.941256830601
709,Λάρισσα,LAR,20081210,00:00,54,1,2008-12-10,2008,12,10,346,2008.9439890710382
710,Λάρισσα,LAR,20081211,00:00,71,1,2008-12-11,2008,12,11,347,2008.9467213114754
711,Λάρισσα,LAR,20081212,00:00,33,1,2008-12-12,2008,12,12,348,2008.9494535519125
712,Λάρισσα,LAR,20081213,00:00,60,1,2008-12-13,2008,12,13,349,2008.9521857923498
713,Λάρισσα,LAR,20081214,00:00,56,1,2008-12-14,2008,12,14,350,2008.954918032787
714,Λάρισσα,LAR,20081215,00:00,45,1,2008-12-15,2008,12,15,351,2008.957650273224
715,Λάρισσα,LAR,20081216,00:00,42,1,2008-12-16,2008,12,16,352,2008.9603825136612
716,Λάρισσα,LAR,20081217,00:00,49,1,2008-12-17,2008,12,17,353,2008.9631147540983
717,Λάρισσα,LAR,20081218,00:00,45,1,2008-12-18,2008,12,18,354,2008.9658469945355
718,Λάρισσα,LAR,20081219,00:00,49,1,2008-12-19,2008,12,19,355,2008.9685792349726
719,Λάρισσα,LAR,20081220,00:00,37,1,2008-12-20,2008,12,20,356,2008.97131147541
720,Λάρισσα,LAR,20081221,00:00,29,1,2008-12-21,2008,12,21,357,2008.974043715847
721,Λάρισσα,LAR,20081222,00:00,27,1,2008-12-22,2008,12,22,358,2008.9767759562842
722,Λάρισσα,LAR,20081223,00:00,52,1,2008-12-23,2008,12,23,359,2008.9795081967213
723,Λάρισσα,LAR,20081224,00:00,27,1,2008-12-24,2008,12,24,360,2008.9822404371585
724,Λάρισσα,LAR,20081225,00:00,50,1,2008-12-25,2008,12,25,361,2008.9849726775956
725,Λάρισσα,LAR,20081226,00:00,40,1,2008-12-26,2008,12,26,362,2008.9877049180327
726,Λάρισσα,LAR,20081227,00:00,20,1,2008-12-27,2008,12,27,363,2008.99043715847
727,Λάρισσα,LAR,20081228,00:00,25,1,2008-12-28,2008,12,28,364,2008.9931693989072
728,Λάρισσα,LAR,20081229,00:00,36,1,2008-12-29,2008,12,29,365,2008.9959016393443
729,Λάρισσα,LAR,20081230,00:00,42,1,2008-12-30,2008,12,30,366,2008.9986338797814
730,Λάρισσα,LAR,20081231,00:00,60,1,2008-12-31,2008,12,31,367,2009.0013661202186
949,Λάρισσα,LAR,20090807,00:00,22,1,2009-08-07,2009,8,7,219,2009.5986301369862
950,Λάρισσα,LAR,20090808,00:00,45,1,2009-08-08,2009,8,8,220,2009.6013698630136
951,Λάρισσα,LAR,20090809,00:00,39,1,2009-08-09,2009,8,9,221,2009.6041095890412
952,Λάρισσα,LAR,20090810,00:00,47,1,2009-08-10,2009,8,10,222,2009.6068493150685
953,Λάρισσα,LAR,20090811,00:00,46,1,2009-08-11,2009,8,11,223,2009.609589041096
954,Λάρισσα,LAR,20090812,00:00,31,1,2009-08-12,2009,8,12,224,2009.6123287671232
955,Λάρισσα,LAR,20090813,00:00,23,1,2009-08-13,2009,8,13,225,2009.6150684931506
956,Λάρισσα,LAR,20090814,00:00,43,1,2009-08-14,2009,8,14,226,2009.6178082191782
957,Λάρισσα,LAR,20090815,00:00,33,1,2009-08-15,2009,8,15,227,2009.6205479452055
958,Λάρισσα,LAR,20090816,00:00,26,1,2009-08-16,2009,8,16,228,2009.623287671233
959,Λάρισσα,LAR,20090817,00:00,56,1,2009-08-17,2009,8,17,229,2009.6260273972603
960,Λάρισσα,LAR,20090818,00:00,43,1,2009-08-18,2009,8,18,230,2009.6287671232876
961,Λάρισσα,LAR,20090819,00:00,50,1,2009-08-19,2009,8,19,231,2009.631506849315
962,Λάρισσα,LAR,20090820,00:00,47,1,2009-08-20,2009,8,20,232,2009.6342465753426
963,Λάρισσα,LAR,20090821,00:00,45,1,2009-08-21,2009,8,21,233,2009.63698630137
964,Λάρισσα,LAR,20090822,00:00,35,1,2009-08-22,2009,8,22,234,2009.6397260273973
965,Λάρισσα,LAR,20090823,00:00,46,1,2009-08-23,2009,8,23,235,2009.6424657534246
966,Λάρισσα,LAR,20090824,00:00,34,1,2009-08-24,2009,8,24,236,2009.645205479452
967,Λάρισσα,LAR,20090825,00:00,28,1,2009-08-25,2009,8,25,237,2009.6479452054793
968,Λάρισσα,LAR,20090826,00:00,39,1,2009-08-26,2009,8,26,238,2009.650684931507
969,Λάρισσα,LAR,20090827,00:00,50,1,2009-08-27,2009,8,27,239,2009.6534246575343
970,Λάρισσα,LAR,20090828,00:00,45,1,2009-08-28,2009,8,28,240,2009.6561643835616
971,Λάρισσα,LAR,20090829,00:00,45,1,2009-08-29,2009,8,29,241,2009.658904109589
